,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0,0.5682182985553772,0.04770992366412208,0.53359375,0.015646940822467398,0.13897470800417572,0.017384987893462468,0.32449105490438,0.607084212995543,0.7548989589712185
1,0.8892455858747994,0.45610687022900764,1.0,0.05837512537612839,0.00858910056451904,3.5108958837772397e-06,0.04966070326958669,0.14262256626788644,0.4483159828536436
2,0.9727126805778492,0.3110687022900762,0.57734375,0.4623871614844534,0.0014843976493511823,0.0,0.1239975323874152,0.28688716866056774,0.6526433966115535
3,0.9582664526484752,0.2595419847328244,0.6274739583333334,1.0000000000000002,0.006511192706667844,0.0,0.03701418877236273,0.39244663382594414,0.6526842212696469
4,0.0032102728731941976,0.91412213740458,0.35312500000000013,0.913741223671013,0.049512687058366804,0.0,0.2288710672424429,0.9999999999999999,0.046774852010614376
5,0.8057784911717496,0.4790076335877862,0.6984375,0.11213640922768305,0.009447637344110252,0.0,0.13942011104256632,0.6281961060286183,0.6730557256582979
6,0.0449438202247191,0.2595419847328244,0.517578125,0.008024072216649955,0.6926687180303922,0.0,0.30598396051819865,0.15435139573070608,0.2878954888752807
7,0.595505617977528,0.2538167938931297,0.47643229166666656,0.0625877632898696,0.42888640314149795,0.0,0.2813078346699568,0.3525686136523575,0.5206674831598286
8,0.7495987158908508,0.666030534351145,0.76875,0.1494483450351053,0.46870260161529337,5.617433414043583e-06,0.1579272054287477,0.4405348346235045,0.6522861808532352
9,0.4269662921348314,0.47519083969465625,0.24622395833333344,0.6629889669007021,0.056356096171050384,3.6561743341404356e-06,0.21344848858729185,0.47923997185080924,0.6139824453970197
10,0.898876404494382,0.6412213740458015,0.7399739583333333,0.5506519558676027,0.07464666234495011,0.0,0.18568784700801974,0.29509734928454134,0.49956113492549514
11,0.738362760834671,0.30343511450381666,0.29283854166666656,0.44232698094282846,0.32063611354086696,1.145278450363196e-05,0.7316471314003701,0.38892798498709824,0.582169830577669
12,0.781701444622793,0.15458015267175573,0.07200520833333335,0.04653961885656971,1.0,5.181598062953995e-06,0.12091301665638496,0.5953553835327234,0.1468462951622781
13,0.5617977528089888,0.6259541984732824,0.39036458333333335,0.3319959879638917,0.23353817937943966,0.0,0.16718075262183837,0.5132535772929862,0.786180853235354
14,1.0,0.28435114503816783,0.1976562500000001,0.19759277833500505,0.012309426609414292,0.9999999999999999,0.05768044417026527,0.458128078817734,0.44895897121861617
15,0.8186195826645264,0.4217557251908397,0.40507812499999996,0.07502507522567704,0.7100883048626776,0.0027118644067796608,0.1332510795805059,0.2399718508092892,0.5710961420698102
16,0.4382022471910112,0.6259541984732824,0.4261718750000001,0.6308926780341022,0.015295641494948942,0.0,0.3460826650215916,0.5191179920243959,0.14880587875076545
17,0.9373996789727128,0.4885496183206106,0.6111979166666667,0.09267803410230692,0.5446022299559657,7.723970944309928e-05,0.21344848858729185,0.9014778325123153,0.6534496836088997
18,0.8908507223113964,0.6946564885496183,0.8009114583333333,0.39017051153460386,0.0015092827733973048,0.0,0.023133867982726736,0.5754163734459301,0.8262706674831597
19,0.8876404494382022,0.9828244274809159,0.9174479166666668,0.45636910732196595,0.01467351339379589,0.00033171912832929783,0.08359037631091917,0.7501759324419424,0.3263216983057766
20,0.3306581059390049,0.9999999999999998,0.4282552083333335,0.7492477432296891,0.30321652670858146,0.0,0.2319555829734731,0.3502228477597936,0.09782608695652173
21,0.8876404494382022,0.3263358778625953,0.4324218750000002,0.2457372116349047,0.016539897697255043,0.000685230024213075,0.0,0.43115177105324887,0.7654521330883854
22,0.5858747993579454,0.0,0.0786458333333333,0.0,0.05573396806989733,0.0031961259079903146,0.08050586057988898,0.01888341543513957,0.5710961420698102
23,0.9518459069020868,0.7748091603053433,0.634765625,0.1115346038114343,0.0022807216188270893,0.00035108958837772394,0.15484268969771744,0.19774806474313864,0.1934272300469484
24,0.8940609951845908,0.4732824427480915,0.63984375,0.3821464393179539,0.10027834011245586,0.00014092009685230024,0.4509561998766194,0.517945109078114,0.600928760971627
25,0.8731942215088282,0.2347328244274809,0.8100260416666667,0.15546639919759275,0.02325888118970801,7.142857142857143e-06,0.1270820481184454,0.4030025803424818,0.0
26,0.653290529695024,0.2595419847328244,0.5430989583333334,0.5065195586760279,0.08733807560847237,0.0,0.1733497840838988,0.6059113300492611,0.3603490508266993
27,0.0,0.003816793893129722,0.1514322916666666,0.009227683049147437,0.41022256010690644,0.05544794188861985,0.5095619987661938,0.2622566267886465,0.3651867728107776
28,0.4526484751203852,0.7080152671755724,0.5183593750000001,0.8335005015045135,0.6155248334874137,0.0,0.7254780999383097,0.7654234107436079,0.49800979791794253
29,0.5313001605136438,0.8244274809160304,0.5045572916666667,0.7311935807422266,0.3766276426446416,0.00019564164648910412,0.19185687847008023,0.39713816561107196,0.3539191671769748
30,0.0658105939004815,0.5190839694656486,0.7037760416666667,0.037111334002006016,0.02960458782146914,0.0001162227602905569,0.7470697100555213,0.05876143560872625,0.703868136354358
31,0.812199036918138,0.5190839694656486,0.0,0.21564694082246744,0.5246941307190681,0.0007021791767554479,0.3830968537939544,0.9214168425991085,0.10167381098183303
32,0.7335473515248796,0.33015267175572516,0.060026041666666696,0.44232698094282846,0.118444480666125,3.2445520581113805e-05,0.5003084515731031,0.3115177105324888,0.601837109614207
33,0.7479935794542536,0.31870229007633577,0.30442708333333335,0.3941825476429288,0.2223398735586847,1.9225181598062955e-05,0.11165946946329428,0.03753225428102275,0.5824556031843233
34,0.1252006420545747,0.45992366412213737,0.50234375,0.00040120361083249845,0.00016673033110901794,0.0002234866828087167,0.42319555829734734,0.0,0.2454276382935292
35,0.709470304975923,0.3435114503816793,0.6447916666666667,0.5025075225677031,0.22980541077252134,0.0,0.6576187538556447,0.5402298850574713,0.8559706062461727
36,0.6051364365971106,0.9370229007633588,0.4300781250000001,0.5346038114343028,0.22731689836790914,0.0,0.024059222702035782,0.9014778325123153,0.2180036742192284
