,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0,0.6874236874236874,0.12034383954154726,0.592679190518423,0.01316689466484268,0.0915007024212875,2.8706998813760384e-05,0.023767178658043633,0.3648325358851674,0.4897071367642879
1,0.5164835164835164,0.44126074498567336,0.6752398613238734,0.563953488372093,0.0,4.234875444839858e-05,0.05901374292643492,0.15789473684210525,0.7558430480523172
2,0.873015873015873,0.3853868194842407,0.4411029589615416,0.43228454172366615,0.5589207503512108,0.0,0.05578011317704122,0.6255980861244018,0.5061415979528007
3,1.0,0.22206303724928367,0.6218656776586311,0.48700410396716826,0.0605115279728948,0.00022538552787663112,0.062247372675828624,0.644736842105263,0.5644299118566959
4,0.7374847374847375,0.8037249283667622,0.8894622268805934,0.02547879616963064,0.2552268407569622,0.43772241992882566,0.15278900565885206,0.22248803827751198,0.5459198180267272
5,0.09035409035409034,0.9713467048710602,0.9122792872692091,0.01761285909712723,0.005836294521113958,0.0,0.5650767987065481,0.6303827751196172,0.07763245190029389
6,0.8376068376068375,0.5873925501432664,0.6729823429815368,0.35020519835841313,0.18085282208081976,0.0,0.09458367016976556,0.08014354066985646,0.11899346033551328
7,0.14285714285714288,1.0,0.9033298395549465,0.2185362517099863,0.14159986777952238,0.000505338078291815,0.6588520614389652,0.4677033492822966,1.0
8,0.6446886446886447,0.6819484240687679,0.7520761106183989,0.435704514363885,0.07972481613089828,0.0,0.15763945028294263,0.37559808612440193,0.026528291157236428
9,0.5384615384615384,0.8595988538681949,0.8685801822139805,0.19117647058823528,0.3936451532931163,0.0,0.062247372675828624,0.7488038277511962,0.2878021040659653
10,0.7350427350427351,0.13896848137535817,0.0,0.3912448700410397,0.8058011734567392,0.02408066429418743,0.05901374292643492,0.16746411483253587,0.6398635200454933
11,0.7814407814407816,0.6189111747851003,0.8885753446746756,0.045827633378932975,0.16225931741178415,0.0,0.18350848827809213,0.9377990430622009,0.393194957823903
12,0.3772893772893773,0.5501432664756447,0.6415383374989923,0.057455540355677154,0.46182133707958023,0.0,0.1948261924009701,0.569377990430622,0.478494929390579
13,0.6031746031746033,0.5286532951289399,0.7663468515681691,0.5588235294117647,0.0027063879018262957,0.0,0.023767178658043633,0.4569377990430622,0.6390484314283008
14,0.9133089133089134,0.4756446991404011,0.6072724340885269,0.6049931600547196,0.04759937195273118,0.0,0.12368633791430879,0.5921052631578948,0.4597763245190031
15,0.45909645909645913,0.5501432664756447,0.6498427799725873,0.3006155950752394,0.37711759358730684,0.02218268090154211,0.08003233629749391,0.1638755980861244,0.657823902947588
16,0.6446886446886447,0.4269340974212035,0.6629041360961059,0.07455540355677155,0.1984133542682423,0.0,0.29345189975747776,0.5669856459330144,0.09027580324139906
17,0.43956043956043955,0.7693409742120343,0.7916633072643716,0.016244870041039666,0.2831170977605157,0.0,0.1608730800323363,0.6267942583732057,0.070372476542508
18,0.9084249084249085,0.8724928366762177,0.8332661452874306,0.46306429548563605,0.03282786546566399,0.0,0.16248989490703314,0.7535885167464115,0.5445265851578048
19,0.7887667887667889,0.45272206303724927,0.6107393372571153,0.32968536251709984,0.5041732088257169,0.0,0.03055780113177041,0.5861244019138756,0.5165861055824094
20,0.6092796092796093,0.6002865329512893,0.7365153591872935,0.06959644322845418,0.4215354102966697,0.002016607354685647,0.0,0.5143540669856459,0.878637096009857
21,0.3235653235653235,0.15042979942693413,0.3230669999193744,0.006668946648426807,0.3957110982563425,1.0,0.054163298302344356,0.2703349282296651,0.3163112501184723
22,0.5750915750915752,0.6389684813753581,0.8505200354752882,0.41005471956224354,0.10854474836790348,1.9098457888493478e-05,0.3451899757477768,0.031220095693779912,0.545351151549616
23,0.2869352869352869,0.09312320916905442,0.40095138272998476,0.0008549931600547248,0.7283282373357574,0.008196915776986951,0.07841552142279708,0.17703349282296652,0.06917827694057443
24,0.409035409035409,0.5558739255014328,0.6142868660807869,0.5810533515731875,0.48248078671184197,6.749703440094899e-05,0.48261924009700896,0.3301435406698565,0.06837266609800019
25,0.7216117216117216,0.8524355300859598,1.0,0.09781121751025994,0.3812494835137592,0.0,0.6475343573160873,0.39832535885167464,0.20122263292578912
26,0.48840048840048844,0.8080229226361031,0.6355720390228171,0.3587551299589603,0.10090075200396662,0.0,0.21099434114793858,0.38397129186602874,0.07210690929769692
27,0.3565323565323565,0.7177650429799427,0.6287994839958075,0.04805061559507523,0.5134699611602348,9.608540925266905e-05,1.0,0.4449760765550239,0.4598142356174769
28,0.0,0.0,0.2880754656131581,0.0,1.0,0.3368920521945433,0.054163298302344356,0.0,0.12230120367737674
29,0.7203907203907204,0.4498567335243554,0.5756671772958156,0.10430916552667578,0.016610197504338484,0.0,0.5052546483427648,0.2930622009569378,0.43137143398729993
30,0.38217338217338215,0.5687679083094557,0.5489800854631945,0.23392612859097128,0.4390959424840922,1.3641755634638198e-05,0.07033144704931286,0.46411483253588515,0.16475215619372585
31,0.7350427350427351,0.7220630372492837,0.7374022413932114,0.018125854993160065,0.055759854557474585,0.024436536180308426,0.062247372675828624,0.180622009569378,0.23232868922377037
32,0.8107448107448109,0.6962750716332379,0.8718858340724018,0.47674418604651164,0.13746797785307,1.2574139976275208e-05,0.22554567502021017,0.7559808612440192,0.924443180741162
33,0.829059829059829,0.9011461318051577,0.7977908570507136,0.21169630642954856,0.21494091397405174,0.0,0.07033144704931286,0.19019138755980863,0.6577101696521658
34,0.6837606837606838,0.7421203438395416,0.6167862613883738,0.5280437756497949,0.437029997520866,0.00013048635824436538,0.11398544866612774,0.6901913875598086,0.18879727040090988
35,0.8644688644688645,0.336676217765043,0.24647262759009925,0.11884404924760601,0.6136682918767045,0.004756820877817319,0.068714632174616,0.6507177033492823,0.6394275424130414
36,0.6056166056166057,0.5644699140401147,0.7420785293880513,0.19972640218878246,0.5589207503512108,3.677342823250297e-05,0.37752627324171384,0.1686602870813397,0.7164249834138944
37,0.9804639804639805,0.6418338108882521,0.7170845763121826,0.07558139534883719,0.05121477563837699,0.0,0.03654001616814874,0.3672248803827751,0.2983034783432851
38,0.35897435897435903,0.16045845272206305,0.26654841570587773,0.010430916552667577,0.9504173208825718,0.003534994068801898,0.1269199676637025,0.09090909090909091,0.45102833854610946
